CustomerID,Country,Total_revenue,Orders
17767,"United Kingdom",1244.24,96
17768,"United Kingdom",9658.20,444
17769,"United Kingdom",19214.40,1408
17770,"United Kingdom",4613.88,156
17771,"United Kingdom",1088.08,252
17772,"United Kingdom",778.48,236
17774,"United Kingdom",5276.32,688
17775,"United Kingdom",225.60,12
17777,"United Kingdom",2820.84,828
17779,"United Kingdom",3006.28,360
17781,"United Kingdom",752.08,48
17783,"United Kingdom",1260.08,288
17785,"United Kingdom",527.76,52
17786,"United Kingdom",1224.08,316
17787,"United Kingdom",9112.24,636
17788,"United Kingdom",4471.60,20
17789,"United Kingdom",903.60,56
17790,"United Kingdom",9057.16,844
17791,"United Kingdom",487.40,52
17793,"United Kingdom",1492.16,300
17795,"United Kingdom",1489.36,192
17796,"United Kingdom",2906.25,347
17797,"United Kingdom",3683.00,512
17799,"United Kingdom",14640.80,1824
17800,"United Kingdom",5034.84,448
17802,"United Kingdom",6106.88,637
17805,"United Kingdom",2319.24,44
17806,"United Kingdom",2253.76,176
17809,"United Kingdom",24961.94,279
17811,"United Kingdom",36420.92,3704
17812,"United Kingdom",3099.48,600
17813,"United Kingdom",7577.60,1592
17816,"United Kingdom",179.52,84
17817,"United Kingdom",1556.52,136
17819,"United Kingdom",15521.45,214
17824,"United Kingdom",1193.60,52
17827,"United Kingdom",8402.24,936
17828,"Malta",7411.16,276
17829,"United Arab Emirates",3799.36,128
17830,"United Kingdom",1736.40,100
17831,"United Kingdom",141.60,8
17832,"United Kingdom",630.84,248
17835,"United Kingdom",1601.68,276
17836,"United Kingdom",440.84,96
17837,"United Kingdom",7028.32,728
17838,"United Kingdom",12862.04,549
17839,"United Kingdom",1450.20,232
17841,"United Kingdom",180661.05,34653
17843,"United Kingdom",821.92,148
17844,"Canada",206.24,20
17846,"United Kingdom",8132.40,4
17848,"United Kingdom",3623.52,208
17849,"United Kingdom",2803.60,124
17850,"United Kingdom",33339.95,1810
17852,"United Kingdom",546.96,108
17854,"United Kingdom",1343.88,68
17855,"United Kingdom",1044.85,85
17856,"United Kingdom",5852.12,64
17857,"United Kingdom",112196.16,228
17858,"United Kingdom",22473.29,851
17859,"United Kingdom",592.84,100
17860,"United Kingdom",1064.60,244
17861,"United Kingdom",9276.08,1008
17862,"United Kingdom",2043.60,52
17863,"United Kingdom",14142.16,666
17864,"United Kingdom",2694.08,464
17865,"United Kingdom",45800.80,1616
17866,"United Kingdom",1318.60,36
17867,"United Kingdom",5273.92,320
17869,"United Kingdom",1782.20,168
17870,"United Kingdom",7896.48,1168
17871,"United Kingdom",889.20,56
17873,"United Kingdom",8534.39,202
17874,"United Kingdom",3294.44,208
17877,"United Kingdom",982.04,56
17878,"United Kingdom",1544.20,108
17879,"United Kingdom",1236.16,32
17880,"United Kingdom",1835.68,104
17881,"United Kingdom",533.40,32
17883,"United Kingdom",2836.72,604
17884,"United Kingdom",3265.59,534
17885,"United Kingdom",830.76,272
17886,"United Kingdom",3703.84,476
17887,"United Kingdom",445.40,40
17888,"United Kingdom",3278.80,292
17889,"United Kingdom",815.48,84
17890,"United Kingdom",2558.36,396
17891,"United Kingdom",847.40,144
17892,"United Kingdom",1045.76,116
17893,"United Kingdom",482.16,72
17894,"United Kingdom",5404.92,888
17895,"United Kingdom",392.00,64
17896,"United Kingdom",1025.28,8
17897,"United Kingdom",2453.97,503
17898,"United Kingdom",638.24,116
17899,"United Kingdom",623.20,128
17900,"United Kingdom",448.80,24
17901,"United Kingdom",441.52,76
17904,"United Kingdom",824.68,168
17905,"United Kingdom",3402.71,159
17906,"United Kingdom",291.60,48
17908,"United Kingdom",1332.40,325
17911,"United Kingdom",1531.32,168
17912,"United Kingdom",1291.64,156
17913,"United Kingdom",1725.16,256
17914,"United Kingdom",1529.32,340
17917,"United Kingdom",1540.32,396
17919,"United Kingdom",5751.84,100
17920,"United Kingdom",18752.18,3095
17921,"United Kingdom",3914.92,688
17923,"United Kingdom",830.00,4
17924,"United Kingdom",12369.00,130
17925,"United Kingdom",1220.40,5
17926,"United Kingdom",1743.76,92
17928,"United Kingdom",876.56,96
17929,"United Kingdom",3372.00,20
17930,"United Kingdom",7780.32,172
17931,"United Kingdom",1749.44,280
17932,"United Kingdom",5740.52,388
17934,"United Kingdom",2966.60,92
17935,"United Kingdom",588.16,120
17936,"United Kingdom",1712.40,340
17937,"United Kingdom",18184.08,180
17939,"United Kingdom",474.40,56
17940,"United Kingdom",16425.76,76
17941,"United Kingdom",1218.24,8
17942,"United Kingdom",310.00,8
17946,"United Kingdom",598.32,80
17947,"United Kingdom",826.72,40
17948,"United Kingdom",1434.24,4
17949,"United Kingdom",274265.08,349
17950,"United Kingdom",2219.60,300
17951,"United Kingdom",4329.66,85
17954,"United Kingdom",10307.01,2120
17955,"United Kingdom",2229.20,76
17956,"United Kingdom",51.00,4
17957,"United Kingdom",515.12,136
17958,"United Kingdom",2067.12,36
17960,"United Kingdom",310.72,108
17961,"United Kingdom",5675.39,1103
17962,"United Kingdom",454.72,156
17964,"United Kingdom",2290.16,469
17965,"United Kingdom",11673.44,1488
17966,"United Kingdom",6054.52,340
17967,"United Kingdom",669.60,260
17968,"United Kingdom",1517.00,450
17969,"United Kingdom",1062.80,64
17970,"United Kingdom",2447.36,128
17972,"United Kingdom",567.96,128
17973,"United Kingdom",1685.36,68
17974,"United Kingdom",3328.12,808
17975,"United Kingdom",20490.64,1244
17976,"United Kingdom",1810.20,340
17977,"United Kingdom",1376.76,96
17978,"United Kingdom",1263.68,52
17979,"United Kingdom",3188.64,616
17980,"United Kingdom",3455.80,128
17984,"United Kingdom",688.92,200
17985,"United Kingdom",2599.80,96
17986,"United Kingdom",166.40,8
17987,"United Kingdom",794.28,52
17988,"United Kingdom",811.12,156
17990,"United Kingdom",2832.48,132
17991,"United Kingdom",373.40,20
17994,"United Kingdom",2917.76,352
17995,"United Kingdom",304.40,8
17997,"United Kingdom",8526.96,720
17999,"United Kingdom",1654.36,400
18001,"United Kingdom",1806.72,260
18004,"United Kingdom",747.08,176
18005,"United Kingdom",1164.84,292
18006,"United Kingdom",1879.52,92
18008,"United Kingdom",8702.76,128
18009,"United Kingdom",1125.56,140
18010,"United Kingdom",846.60,68
18011,"United Kingdom",550.45,150
18013,"United Kingdom",749.16,124
18014,"United Kingdom",792.08,148
18015,"United Kingdom",512.32,192
18016,"United Kingdom",6660.24,540
18017,"United Kingdom",2092.00,12
18018,"United Kingdom",507.96,128
18019,"United Kingdom",233.40,28
18022,"United Kingdom",2903.44,812
18024,"United Kingdom",1559.12,84
18027,"United Kingdom",469.64,88
18030,"United Kingdom",1081.80,44
18032,"United Kingdom",294.00,20
18033,"United Kingdom",552.88,180
18034,"United Kingdom",1794.00,484
18035,"United Kingdom",4006.20,256
18036,"United Kingdom",1847.88,420
18037,"United Kingdom",280.08,76
18040,"United Kingdom",1595.20,84
18041,"United Kingdom",18003.29,2104
18042,"United Kingdom",660.20,28
18043,"United Kingdom",2431.04,536
18044,"United Kingdom",9042.20,540
18045,"United Kingdom",797.20,196
18048,"United Kingdom",869.16,32
18050,"United Kingdom",297.60,20
18053,"United Kingdom",1341.68,84
18055,"United Kingdom",30760.11,1592
18056,"United Kingdom",1577.00,84
18058,"United Kingdom",1007.04,16
18059,"United Kingdom",1225.84,72
18061,"United Kingdom",8477.64,184
18062,"United Kingdom",3237.68,120
18064,"United Kingdom",4820.00,44
18065,"United Kingdom",10983.60,628
18066,"United Kingdom",1452.00,44
18067,"United Kingdom",1591.92,152
18068,"United Kingdom",406.80,4
18069,"United Kingdom",9260.08,2100
18071,"United Kingdom",1992.00,104
18072,"United Kingdom",989.76,72
18073,"United Kingdom",22722.32,336
18074,"United Kingdom",2448.00,65
18075,"United Kingdom",12821.28,668
18077,"United Kingdom",11269.64,988
18078,"United Kingdom",1344.52,116
18079,"United Kingdom",17081.48,576
18080,"United Kingdom",4926.00,8
18081,"United Kingdom",1473.80,72
18082,"United Kingdom",2901.28,312
18084,"United Kingdom",361.92,4
18085,"United Kingdom",3436.90,139
18086,"United Kingdom",405.36,28
18087,"United Kingdom",16222.88,8
18088,"United Kingdom",726.60,168
18092,"United Kingdom",36273.04,356
18093,"United Kingdom",9110.08,160
18094,"United Kingdom",13940.08,328
18095,"United Kingdom",2382.60,88
18096,"United Kingdom",4233.44,948
18097,"United Kingdom",11452.40,456
18099,"United Kingdom",686.84,80
18101,"United Kingdom",894.60,164
18102,"United Kingdom",1146713.16,2012
18104,"United Kingdom",3251.36,164
18105,"United Kingdom",453.92,72
18106,"United Kingdom",2049.20,160
18108,"United Kingdom",1144.00,72
18109,"United Kingdom",34042.83,1948
18110,"United Kingdom",978.40,188
18112,"United Kingdom",2000.68,140
18113,"United Kingdom",610.56,8
18114,"United Kingdom",948.20,116
18116,"United Kingdom",6285.12,1620
18117,"United Kingdom",1475.00,312
18118,"United Kingdom",26048.31,5627
18119,"United Kingdom",724.48,120
18120,"United Kingdom",444.60,68
18121,"United Kingdom",3200.80,140
18122,"United Kingdom",8082.80,1584
18123,"United Kingdom",2506.68,164
18125,"United Kingdom",5278.36,848
18126,"United Kingdom",1005.12,256
18127,"United Kingdom",1624.88,216
18129,"United Kingdom",450.20,56
18130,"United Kingdom",4831.48,312
18133,"United Kingdom",3726.00,4
18135,"United Kingdom",2760.84,88
18136,"United Kingdom",3177.16,156
18138,"United Kingdom",610.60,32
18139,"United Kingdom",39660.72,676
18142,"United Kingdom",4394.88,68
18143,"United Kingdom",4758.52,288
18144,"United Kingdom",12205.65,187
18145,"United Kingdom",13658.44,1036
18146,"United Kingdom",712.20,44
18147,"United Kingdom",717.36,28
18149,"United Kingdom",2566.32,68
18150,"United Kingdom",2266.32,148
18151,"United Kingdom",2654.20,156
18154,"United Kingdom",1927.24,104
18155,"United Kingdom",1676.08,112
18156,"United Kingdom",3373.79,668
18158,"United Kingdom",1947.60,148
18159,"United Kingdom",2120.60,92
18160,"United Kingdom",2795.84,172
18161,"United Kingdom",7063.96,356
18164,"United Kingdom",2000.60,124
18165,"United Kingdom",1209.84,40
18167,"United Kingdom",7411.44,188
18168,"United Kingdom",5216.56,577
18169,"United Kingdom",1009.80,44
18170,"United Kingdom",4878.84,180
18171,"United Kingdom",4925.24,216
18172,"United Kingdom",40245.92,872
18173,"United Kingdom",9485.76,140
18174,"United Kingdom",416.00,4
18176,"United Kingdom",2098.60,132
18177,"United Kingdom",6569.88,348
18178,"United Kingdom",7592.84,456
18179,"United Kingdom",7675.64,392
18180,"United Kingdom",8345.16,528
18181,"United Kingdom",1712.80,192
18183,"United Kingdom",2773.08,164
18184,"United Kingdom",199.20,4
18185,"United Kingdom",1455.80,76
18188,"United Kingdom",9194.24,336
18189,"United Kingdom",4843.36,292
18190,"United Kingdom",1383.44,72
18191,"United Kingdom",953.60,32
18192,"United Kingdom",4328.28,208
18193,"United Kingdom",975.04,64
18194,"United Kingdom",4548.16,32
18196,"United Kingdom",3255.52,628
18198,"United Kingdom",24938.96,744
18200,"United Kingdom",763.68,144
18202,"United Kingdom",6401.80,316
18203,"United Kingdom",641.68,76
18204,"United Kingdom",8449.12,844
18205,"United Kingdom",2562.64,160
18209,"United Kingdom",728.00,40
18210,"United Kingdom",11658.48,592
18211,"United Kingdom",2611.04,180
18212,"United Kingdom",1128.48,188
18213,"United Kingdom",1000.72,64
18215,"United Kingdom",1319.76,56
18216,"United Kingdom",2123.60,116
18217,"United Kingdom",2487.00,124
18218,"United Kingdom",3484.72,96
18219,"United Kingdom",9265.88,512
18220,"United Kingdom",1831.68,12
18221,"United Kingdom",4461.44,272
18222,"United Kingdom",1913.60,80
18223,"United Kingdom",29214.16,1232
18224,"United Kingdom",706.60,44
18225,"United Kingdom",26969.88,1256
18226,"United Kingdom",24551.60,1104
18227,"United Kingdom",375.00,20
18228,"United Kingdom",3955.60,156
18229,"United Kingdom",35067.32,795
18230,"United Kingdom",14345.44,388
18231,"United Kingdom",8678.52,528
18232,"United Kingdom",2689.08,168
18233,"United Kingdom",1760.00,4
18235,"United Kingdom",7673.36,444
18236,"United Kingdom",5066.04,264
18237,"United Kingdom",4921.00,312
18239,"United Kingdom",7796.04,433
18240,"United Kingdom",1690.32,24
18241,"United Kingdom",9018.96,456
18242,"United Kingdom",10449.64,384
18245,"United Kingdom",11233.64,748
18246,"United Kingdom",3198.00,20
18248,"United Kingdom",3477.68,204
18249,"United Kingdom",381.36,32
18250,"United Kingdom",1397.08,84
18251,"United Kingdom",20461.44,76
18252,"United Kingdom",2268.92,416
18255,"United Kingdom",604.00,32
18257,"United Kingdom",12317.28,620
18259,"United Kingdom",10163.20,184
18260,"United Kingdom",11595.80,568
18261,"United Kingdom",1356.36,88
18262,"United Kingdom",663.92,56
18263,"United Kingdom",5012.64,252
18265,"United Kingdom",3396.24,196
18268,"United Kingdom",102.00,4
18269,"United Kingdom",748.80,32
18270,"United Kingdom",1443.80,56
18272,"United Kingdom",15311.80,828
18273,"United Kingdom",816.00,12
18274,"United Kingdom",703.68,44
18276,"United Kingdom",1463.44,60
18277,"United Kingdom",441.52,32
18278,"United Kingdom",807.20,44
18280,"United Kingdom",722.40,40
18281,"United Kingdom",455.28,36
18282,"United Kingdom",766.20,52
18283,"United Kingdom",10064.68,3508
18287,"United Kingdom",7409.12,284
