ProductID,Product_name,units_sold,revenue,units_return,return_value
1785,"ASSORTED TUTTI FRUTTI PEN",9890,3325.78,0,0.00
1904,"FLOOR CUSHION ELEPHANT CARNIVAL",277,2881.51,0,0.00
669,"VINTAGE UNION JACK APRON",1662,11994.34,0,0.00
2053,"4 WILDFLOWER BOTANICAL CANDLES",1624,3083.48,0,0.00
1564,"SKULLS  DESIGN  COTTON TOTE BAG",1011,2369.43,0,0.00
2052,"DAIRY MAID LARGE MILK JUG",1504,7635.52,0,0.00
1539,"VINTAGE KID DOLLY CARD ",9996,4201.60,0,0.00
649,"TOADSTOOL MONEY BOX",3283,10240.69,0,0.00
2051,"BLUE EGG  SPOON",7428,1288.72,0,0.00
2050,"FRENCH LAVENDER SCENT HEART",4316,4257.76,0,0.00
2049,"IVORY HANGING DECORATION  BIRD",4464,3867.12,0,0.00
587,"TOAST ITS - HAPPY BIRTHDAY",1652,1983.16,0,0.00
683,"CLASSIC WHITE FRAME",242,725.74,0,0.00
2048,"PINK GOOSE FEATHER TREE 60CM",524,1068.84,0,0.00
2047,"SET OF PICTURE FRAME  STICKERS",540,2373.48,0,0.00
1349,"PARTY METAL SIGN ",13996,21435.72,0,0.00
745,"ANTIQUE GLASS HEART DECORATION ",1329,2869.87,0,0.00
1347,"RED RETROSPOT APRON ",1349,8875.43,0,0.00
1551,"SPACE CADET BLACK",213,263.21,0,0.00
1436,"BLUE CALCULATOR RULER",2636,3343.96,0,0.00
414,"CHRISTMAS LIGHTS 10 SANTAS ",2455,18037.66,0,0.00
584,"CALENDAR IN SEASON DESIGN",2330,6026.86,0,0.00
1460,"BREAD BIN DINER STYLE MINT",1303,20297.37,0,0.00
1959,"BREAD BIN, DINER STYLE, MINT",1303,20297.37,0,0.00
1090,"NEWSPAPER STAND",110,1297.70,0,0.00
1402,"3D TRADITIONAL CHRISTMAS STICKERS",6372,8430.32,0,0.00
2046,"CARD WEDDING DAY",6172,2582.56,0,0.00
2045,"FRENCH BLUE METAL DOOR SIGN 7",2708,3587.00,0,0.00
2044,"FRENCH BLUE METAL DOOR SIGN 2",4004,5556.28,0,0.00
1387,"FRENCH BLUE METAL DOOR SIGN 1",4639,6337.31,0,0.00
1388,"FRENCH BATHROOM SIGN BLUE METAL",5917,10066.33,0,0.00
568,"BUTTON BOX ",7518,13541.30,0,0.00
447,"CERAMIC PIRATE CHEST MONEY BANK",3472,5381.40,0,0.00
654,"WOODEN ROUNDERS GARDEN SET ",5330,50345.18,0,0.00
1093,"WOODEN TREE CHRISTMAS SCANDINAVIAN",20788,8047.36,0,0.00
2043,"CHILDS GARDEN FORK PINK",3460,3006.64,0,0.00
2042,"CHILDS GARDEN TROWEL PINK",2472,2132.64,0,0.00
2041,"SET OF 2 ROUND TINS CAMEMBERT ",1132,3007.08,0,0.00
308,"NATURAL SLATE RECTANGLE CHALKBOARD",12797,22322.77,0,0.00
646,"MEASURING TAPE BABUSHKA RED",1229,3490.83,0,0.00
1598,"GROW YOUR OWN HERBS SET OF 3",662,5614.66,0,0.00
1384,"WATERING CAN GREEN DINOSAUR",5598,10712.90,0,0.00
1385,"WATERING CAN BLUE ELEPHANT",8270,16068.94,0,0.00
2040,"BOTTLE BAG RETROSPOT ",5320,8686.12,0,0.00
542,"AIRLINE BAG VINTAGE WORLD CHAMPION ",1120,5174.96,0,0.00
1405,"GREY FLORAL FELTCRAFT SHOULDER BAG",1122,4344.26,0,0.00
1365,"ALPHABET STENCIL CRAFT",10826,12276.58,0,0.00
651,"PAPER CHAIN KIT LONDON",1860,5455.96,0,0.00
1779,"BLUE POLKADOT LUGGAGE TAG ",1074,1404.94,0,0.00
2079,"ESSENTIAL BALM 3.5g TIN IN ENVELOPE",23536,1582.44,0,0.00
2183,"RED PAPER PARASOL",2580,7290.84,0,0.00
631,"BLUE PAPER PARASOL ",1285,3790.27,0,0.00
2182,"PAIR OF PINK FLOWER CLUSTER SLIDE",212,530.80,0,0.00
2181,"AMBER DIAMANTE EXPANDABLE RING",124,524.12,0,0.00
2180,"BLACK CHUNKY BEAD BRACELET W STRAP",88,798.68,0,0.00
2179,"DROP DIAMANTE EARRINGS PURPLE",100,294.12,0,0.00
2178,"PINK GLASS CHUNKY CHARM BRACELET",40,366.72,0,0.00
2177,"ANT COPPER PINK BOUDICCA BRACELET",256,1275.56,0,0.00
2176,"TURQ+RED BOUDICCA LARGE BRACELET",216,1508.16,0,0.00
2175,"PURPLE GLASS TASSLE BAG CHARM",168,308.16,0,0.00
2174,"AMBER GLASS TASSLE BAG CHARM",56,133.76,0,0.00
2173,"GREEN GLASS TASSLE BAG CHARM",140,319.04,0,0.00
2172,"PURPLE FRANGIPANI HAIRCLIP",112,92.64,0,0.00
2171,"BLACK DIAMOND CLUSTER NECKLACE",16,148.96,0,0.00
2170,"VINTAGE ENAMEL & CRYSTAL EARRINGS",108,538.80,0,0.00
485,"DIAMANTE HAIR GRIP PACK/2 RUBY",103,170.43,0,0.00
2169,"DIAMANTE HAIR GRIP PACK/2 CRYSTAL",180,298.12,0,0.00
2168,"MIDNIGHT BLUE VINTAGE EARRINGS",208,781.28,0,0.00
1565,"FLOWER BURST SILVER RING CRYSTAL",57,213.59,0,0.00
2167,"SMALL ROUND CUT GLASS CANDLESTICK",652,3081.16,0,0.00
2166,"CANDY SPOT EGG WARMER RABBIT",2564,969.28,0,0.00
2165,"CANDY SPOT CUSHION COVER",1356,4519.96,0,0.00
1806,"SCANDINAVIAN 3 HEARTS NAPKIN RING",7752,2802.80,0,0.00
276,"ROMANTIC PINKS RIBBONS ",4893,6108.85,0,0.00
1332,"ROSE 3 WICK MORRIS BOX CANDLE",4617,7172.77,0,0.00
1807,"3 ROSE MORRIS BOXED CANDLES",4536,7237.00,0,0.00
2121,"ROUND PINK HEART MIRROR",340,755.24,0,0.00
1130,"GREEN 3 PIECE POLKADOT CUTLERY SET",10763,43426.73,0,0.00
3025,"CHILDRENS CUTLERY POLKADOT GREEN ",10763,43426.73,0,0.00
2164,"WHITE HAND TOWEL WITH BUTTERFLY",736,1865.20,0,0.00
2132,"HAND TOWEL PALE BLUE W FLOWERS",892,1813.56,0,0.00
2163,"SWEETHEART CARRY-ALL BASKET",24,305.76,0,0.00
1954,"SMALL MARSHMALLOWS PINK BOWL",15056,7965.44,0,0.00
1878,"PACK 6 HEART/ICE-CREAM PATCHES",1879,2256.23,0,0.00
2117,"PACK 3 IRON ON DOG PATCHES",1176,1423.36,0,0.00
74,"TOMATO CHARLIE+LOLA COASTER SET",2054,3639.90,0,0.00
2162,"SET OF 4 POLKADOT COASTERS",696,1250.12,0,0.00
2161,"MEDIUM PINK BUDDHA HEAD ",220,741.80,0,0.00
2160,"PINK/BLUE DISC/MIRROR STRING",2264,976.68,0,0.00
3,"CREAM CUPID HEARTS COAT HANGER",8220,31082.28,0,0.00
2159,"BLUE TV TRAY TABLE ",508,2074.44,0,0.00
523,"CHRISTMAS DECOUPAGE CANDLE",7410,3313.42,0,0.00
1889,"BAG OF SILVER STONES",528,361.48,0,0.00
1742,"ENGLISH ROSE GARDEN SECATEURS",8078,8201.70,0,0.00
1786,"ASS FLORAL PRINT SPIRIT LEVEL ",405,453.19,0,0.00
2158,"50CM METAL STRING WITH  7 CLIPS",904,690.56,0,0.00
1399,"RAINBOW PEGS PHOTO CLIP STRING",1169,765.37,0,0.00
1931,"PAIR PADDED HANGERS PINK CHECK",450,1512.58,0,0.00
1597,"SET/6 BEAD COASTERS GAUZE BAG GOLD",2330,1239.70,0,0.00
2157,"SET/4 2 TONE EGG SHAPE MIXING BOWLS",4,39.80,0,0.00
2156,"PET MUG, GOLDFISH",144,52.40,0,0.00
94,"YELLOW BREAKFAST CUP AND SAUCER",222,274.42,0,0.00
2155,"PINK CHICK EGG WARMER + EGG CUP",784,878.64,0,0.00
1860,"APRON APPLE DELIGHT",1890,9639.98,0,0.00
3638,"ADULT APRON APPLE DELIGHT",1890,9639.98,0,0.00
150,"FRIDGE MAGNETS LES ENFANTS ASSORTED",5512,4584.28,0,0.00
25,"BLUE COAT RACK PARIS FASHION",1890,9153.74,0,0.00
1907,"EASTER TIN BUNNY BOUQUET",4838,8055.18,0,0.00
1397,"ROUND CAKE TIN VINTAGE RED",3674,27790.06,0,0.00
1935,"CARD SUKI BIRTHDAY",10568,4464.28,0,0.00
722,"CHEST OF DRAWERS GINGHAM HEART ",657,11490.19,0,0.00
552,"LANTERN CREAM GAZEBO ",5141,25706.31,0,0.00
86,"CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",26670,36364.26,0,0.00
1378,"CARD CAT AND TREE ",6664,2924.36,0,0.00
1888,"FRENCH TOILET SIGN BLUE METAL",5401,6792.13,0,0.00
1106,"DOORMAT I LOVE LONDON",1459,10739.69,0,0.00
310,"PENS ASSORTED FUNNY FACE",38468,10343.56,0,0.00
1047,"CHRISTMAS MUSICAL ZINC HEART ",11302,5003.02,0,0.00
2904,"MUSICAL ZINC HEART DECORATION ",11302,5003.02,0,0.00
444,"PACK OF 6 BIRDY GIFT TAGS",25345,30740.45,0,0.00
1510,"SPACEBOY TV DINNER TRAY",1216,6564.88,0,0.00
653,"PENCIL CASE LIFE IS BEAUTIFUL",2158,6528.54,0,0.00
242,"GROW YOUR OWN BASIL IN ENAMEL MUG",4218,9234.64,0,0.00
1073,"DOORMAT AIRMAIL ",3213,24230.95,0,0.00
510,"RETROSPOT PARTY BAG + STICKER SET",18057,28322.61,0,0.00
1805,"GOLD MUG BONE CHINA TREE OF LIFE",3128,3961.36,0,0.00
494,"HEART FILIGREE DOVE LARGE",11264,18634.08,0,0.00
620,"T-LIGHT HOLDER HANGING LACE",3372,3345.04,0,0.00
1926,"FRYING PAN RED RETROSPOT",1876,7728.36,0,0.00
2853,"FRYING PAN RED POLKADOT ",1876,7728.36,0,0.00
160,"BLUE DINER WALL CLOCK",3826,32842.16,0,0.00
1395,"PICTURE FRAME WOOD TRIPLE PORTRAIT",4279,27957.65,0,0.00
2154,"MIRROR MOSAIC VOTIVE HOLDER",5752,8212.68,0,0.00
1357,"SPACEBOY BIRTHDAY CARD",32848,13635.96,0,0.00
1750,"SCANDINAVIAN PAISLEY PICNIC BAG",10899,20016.77,0,0.00
241,"I'M ON HOLIDAY METAL SIGN",9508,20159.12,0,0.00
1514,"KEY FOB , BACK DOOR ",7381,5156.41,0,0.00
253,"SNOWFLAKE PORTABLE TABLE LIGHT ",2126,6260.10,0,0.00
7,"GLASS STAR FROSTED T-LIGHT HOLDER",2181,10544.27,0,0.00
438,"GIRLS VINTAGE TIN SEASIDE BUCKET",5330,14054.18,0,0.00
1916,"MEDIUM MEDINA STAMPED METAL BOWL ",1241,3797.75,0,0.00
2153,"Dad's Cab Electronic Meter",8,67.76,0,0.00
1482,"FLOWER VINE RAFFIA FOOD COVER",1534,5918.78,0,0.00
371,"12 DAISY PEGS IN WOOD BOX",1404,2416.68,0,0.00
1938,"BLUE PUDDING SPOON",4208,604.76,0,0.00
1745,"CAMPHOR WOOD PORTOBELLO MUSHROOM",742,1024.82,0,0.00
1744,"SMALL CAMPHOR WOOD FIELD  MUSHROOM",490,872.62,0,0.00
2152,"LARGE CAMPHOR WOOD FIELD MUSHROOM ",172,1261.08,0,0.00
539,"MIRRORED WALL ART GENTS",685,800.51,0,0.00
144,"HOME SMALL WOOD LETTERS",985,5680.11,0,0.00
2151,"DINOSAUR HEIGHT CHART STICKER SET",728,2275.92,0,0.00
2150,"SET/4 BADGES BEETLES",1076,1412.76,0,0.00
2149,"DAISIES  HONEYCOMB GARLAND ",1996,3473.76,0,0.00
2148,"BATHROOM METAL SIGN ",1752,2452.56,0,0.00
1413,"DO NOT TOUCH MY STUFF DOOR HANGER ",4817,2757.33,0,0.00
2094,"TOXIC AREA  DOOR HANGER ",5860,3176.60,0,0.00
497,"SET/10 BLUE POLKADOT PARTY CANDLES",16064,19477.20,0,0.00
2147,"NINJA RABBIT BLACK",748,956.96,0,0.00
2146,"ROSE DU SUD WASHBAG ",296,1416.56,0,0.00
1437,"RED FLOCK LOVE HEART PHOTO FRAME",4368,2331.52,0,0.00
1426,"JUMBO BAG SPACEBOY DESIGN",34693,68344.99,0,0.00
2204,"AMAZON FEE",8,55044.36,0,0.00
1792,"NURSE'S BAG SOFT TOY",287,2600.77,0,0.00
1337,"3 GARDENIA MORRIS BOXED CANDLES",2021,3781.33,0,0.00
2234,"RED   ACRYLIC FACETED BANGLE",396,522.04,0,0.00
2233,"GREEN ENAMEL FLOWER HAIR TIE",80,234.84,0,0.00
2232,"GREEN DROP EARRINGS W BEAD CLUSTER",48,160.12,0,0.00
484,"BLACK DIAMANTE EXPANDABLE RING",107,453.11,0,0.00
2231,"DAISY HAIR COMB",76,191.36,0,0.00
2230,"2 DAISIES HAIR COMB",72,210.24,0,0.00
2229,"CRYSTAL SEA HORSE PHONE CHARM",428,245.84,0,0.00
2228,"SILVER BLACK ORBIT BRACELET",52,274.92,0,0.00
2227,"JADE GREEN ENAMEL HAIR COMB",56,112.08,0,0.00
2226,"ROSE COLOUR PAIR HEART HAIR SLIDES",60,225.24,0,0.00
2225,"MIDNIGHT BLUE COPPER FLOWER NECKLAC",44,271.32,0,0.00
2224,"SET/6 EAU DE NIL BIRD T-LIGHTS",1340,2434.12,0,0.00
2223,"BEADED CRYSTAL HEART GREEN LARGE",3336,3041.72,0,0.00
1758,"BEADED CRYSTAL HEART BLUE SMALL",346,461.74,0,0.00
2082,"SET OF 16 VINTAGE SKY BLUE CUTLERY",712,7724.68,0,0.00
222,"S/6 SEW ON CROCHET FLOWERS",443,563.83,0,0.00
264,"BLUE NEW BAROQUE CANDLESTICK CANDLE",1812,2192.84,0,0.00
1953,"BISCUITS SMALL BOWL LIGHT BLUE",5024,2529.04,0,0.00
1853,"SMALL CHOCOLATES PINK BOWL",7442,3831.70,0,0.00
2107,"SMALL DOLLY MIX DESIGN ORANGE BOWL",20340,10352.36,0,0.00
1065,"SILVER CHRISTMAS TREE BAUBLE STAND ",140,2377.20,0,0.00
2222,"PAINTED LIGHTBULB RAINBOW DESIGN",612,394.16,0,0.00
1042,"PAINTED LIGHTBULB STAR+ MOON",726,415.44,0,0.00
2190,"CUPID DESIGN SCENTED CANDLES",900,2036.28,0,0.00
2221,"TEA TIME TEA SET IN GIFT BOX",532,3627.32,0,0.00
2220,"TEA TIME TEAPOT IN GIFT BOX",1520,9442.72,0,0.00
2219,"4 PINK FLOCK CHRISTMAS BALLS",200,358.88,0,0.00
2218,"ENAMEL PINK TEA CONTAINER",1720,2104.88,0,0.00
2187,"VINTAGE BEAD PINK EVENING BAG",2476,3749.00,0,0.00
2217,"NUMBER TILE VINTAGE FONT No ",692,1088.80,0,0.00
2216,"NUMBER TILE VINTAGE FONT 4",400,765.92,0,0.00
2215,"NUMBER TILE VINTAGE FONT 1",396,802.36,0,0.00
1075,"BREAD BIN DINER STYLE RED ",2677,42970.63,0,0.00
643,"CARD PSYCHEDELIC APPLES",10608,4515.68,0,0.00
2214,"T-LIGHT HOLDER SWEETHEART HANGING",3440,6752.88,0,0.00
272,"GREEN DRAWER KNOB ACRYLIC EDWARDIAN",8384,11062.60,0,0.00
1058,"FRENCH BLUE METAL DOOR SIGN No",3974,5236.02,0,0.00
2091,"FRENCH BLUE METAL DOOR SIGN 0",2376,3123.20,0,0.00
2090,"FRENCH BLUE METAL DOOR SIGN 8",2576,3485.96,0,0.00
16,"BOX OF VINTAGE JIGSAW BLOCKS ",3775,21086.89,0,0.00
701,"PACK OF 12 CIRCUS PARADE TISSUES ",8372,2663.80,0,0.00
2213,"PENS ASSORTED FUNKY JEWELED ",20988,4485.92,0,0.00
691,"MINI JIGSAW BAKE A CAKE ",5845,2137.06,0,0.00
2144,"MAGIC DRAWING SLATE BUNNIES ",7064,2684.04,0,0.00
1863,"MAGIC DRAWING SLATE LEAP FROG ",4289,1467.42,0,0.00
2212,"HANGING CHICK GREEN DECORATION",3628,5366.68,0,0.00
1859,"PING MICROWAVE APRON",2037,4282.63,0,0.00
744,"PAPER BUNTING COLOURED LACE",7576,22656.00,0,0.00
1327,"HOME SWEET HOME MUG",21705,27810.57,0,0.00
1139,"BLUE  DIAMANTE PEN IN GIFT BOX",524,1992.12,0,0.00
1485,"SILVER DIAMANTE PEN IN GIFT BOX",706,2265.02,0,0.00
1428,"COSY SLIPPER SHOES LARGE GREEN",594,1938.38,0,0.00
2211,"RIDGED GLASS T-LIGHT HOLDER",1648,1134.04,0,0.00
1125,"COWBOYS AND INDIANS BIRTHDAY CARD ",15060,6328.00,0,0.00
553,"BLUE BIRDHOUSE DECORATION",1696,1178.32,0,0.00
1506,"CLAM SHELL SMALL ",898,1830.28,0,0.00
1864,"PERIWINKLE T-LIGHT HOLDER",193,301.33,0,0.00
1340,"WOODEN HAPPY BIRTHDAY GARLAND",8680,25289.04,0,0.00
2210,"SMALL CHUNKY GLASS ROMAN  BOWL",640,870.72,0,0.00
1984,"WHITE SAGE INCENSE",5728,1348.56,0,0.00
1131,"PAINTED METAL PEARS ASSORTED",18852,31348.32,0,0.00
1595,"LAVENDER SCENTED FABRIC HEART",5500,7282.32,0,0.00
349,"BOOM BOX SPEAKER GIRLS",2257,4695.87,0,0.00
1432,"BOOM BOX SPEAKER BOYS",1211,5247.85,0,0.00
2209,"SET/3 TALL GLASS CANDLE HOLDER PINK",16,356.88,0,0.00
508,"BLUE ROSE FABRIC MIRROR",2393,2845.05,0,0.00
1816,"GLITTER HANGING BUTTERFLY STRING",5272,10925.40,0,0.00
2208,"LARGE PINK GLASS SUNDAE DISH",4052,4631.20,0,0.00
2207,"DAISY SKETCHBOOK ",292,820.16,0,0.00
1455,"PINK POLKADOT BOWL",14729,19030.61,0,0.00
1447,"BLUE POLKADOT BOWL",12493,15948.73,0,0.00
1394,"GREEN POLKADOT BOWL",6326,8157.42,0,0.00
1512,"WHITE TALL PORCELAIN T-LIGHT HOLDER",2797,6407.39,0,0.00
2206,"HOUSE SHAPE PENCIL SHARPENER",12192,1630.88,0,0.00
2205,"TEATIME PUSH DOWN RUBBER",1916,461.20,0,0.00
1876,"SANDALWOOD FAN",8367,7920.51,0,0.00
2237,"75 GREEN FAIRY CAKE CASES",280,411.64,0,0.00
2236,"DOORMAT FRIENDSHIP ",108,1804.44,0,0.00
2235,"GARDENERS KNEELING PAD",4,13.44,0,0.00
1451,"PACK OF 20 SKULL PAPER NAPKINS",9662,8954.50,0,0.00
445,"CERAMIC STRAWBERRY MONEY BOX",3920,10092.68,0,0.00
589,"SKULLS STORAGE BOX SMALL",393,1044.66,0,0.00
2203,"MULTICOLOUR SPRING FLOWER MUG",10176,6783.44,0,0.00
1404,"PEG BAG APPLES DESIGN",6370,16260.14,0,0.00
2852,"PEG BAG APPLE DESIGN",6370,16260.14,0,0.00
2239,"CHILDS GARDEN RAKE BLUE",828,1987.96,0,0.00
207,"BABUSHKA LIGHTS STRING OF 10",2094,14708.18,0,0.00
1545,"SNOWSTORM PHOTO FRAME FRIDGE MAGNET",2367,2006.19,0,0.00
502,"HEART T-LIGHT HOLDER ",322,484.78,0,0.00
2238,"COUNTRY COTTAGE  DOORSTOP GREEN",4,33.88,0,0.00
1488,"GLITTER BUTTERFLY CLIPS",4531,12347.57,0,0.00
1140,"36 PENCILS TUBE SKULLS",7206,9612.70,0,0.00
2240,"SET/6 FROG PRINCE T-LIGHT CANDLES",1916,3180.08,0,0.00
346,"PINK UNION JACK  LUGGAGE TAG",1415,1949.75,0,0.00
1489,"VINTAGE UNION JACK MEMOBOARD",13104,92199.56,0,0.00
330,"SET 12 LAVENDER  BOTANICAL T-LIGHTS",3063,8379.21,0,0.00
765,"LOLITA  DESIGN  COTTON TOTE BAG",721,1677.13,0,0.00
62,"JUMBO BAG CHARLIE AND LOLA TOYS",7758,19491.94,0,0.00
2242,"WATERING CAN SINGLE HOOK PISTACHIO",4,13.44,0,0.00
2241,"DOORSTOP FOOTBALL DESIGN",612,2174.60,0,0.00
268,"TEA TIME TABLE CLOTH",750,7098.30,0,0.00
2244,"NUMBER TILE COTTAGE GARDEN 7",252,596.36,0,0.00
2130,"FRENCH BLUE METAL DOOR SIGN 6",2840,3892.60,0,0.00
2243,"FRENCH BLUE METAL DOOR SIGN 4",2964,4097.12,0,0.00
1735,"SET/3 FLORAL GARDEN TOOLS IN BAG",13,103.35,0,0.00
107,"BLUE OWL SOFT TOY",2053,6162.27,0,0.00
556,"CLASSIC FRENCH STYLE BASKET NATURAL",2089,8860.43,0,0.00
2275,"CLASSIC FRENCH STYLE BASKET GREEN ",1376,5990.88,0,0.00
2131,"SMALL RED RETROSPOT WINDMILL",12300,15067.72,0,0.00
1560,"CITRONELLA CANDLE GARDEN POT",6629,12073.85,0,0.00
1986,"CITRONELLA CANDLE FLOWERPOT",3180,7346.56,0,0.00
2141,"WOODLAND  STICKERS",3472,3145.24,0,0.00
1555,"WOODLAND DESIGN  COTTON TOTE BAG",2998,6662.54,0,0.00
1143,"RED POLKADOT COFFEE  MUG",6131,2924.70,0,0.00
124,"HANGING MEDINA LANTERN SMALL",332,1062.28,0,0.00
1942,"SET/4 DAISY MIRROR MAGNETS",1980,772.12,0,0.00
2274,"ANTIQUE CREAM CUTLERY SHELF ",116,1019.92,0,0.00
1987,"SMALL GLASS SUNDAE DISH CLEAR",2956,3937.88,0,0.00
2273,"BLUE  TILE HOOK",396,1131.16,0,0.00
466,"CHRYSANTHEMUM NOTEBOOK",678,1133.26,0,0.00
2272,"QUEEN OF THE SKIES HOLIDAY PURSE ",100,265.04,0,0.00
1920,"PAPER POCKET TRAVELING FAN ",26365,3360.22,0,0.00
2271,"LETTER "Z" BLING KEY RING",88,47.36,0,0.00
2270,"LETTER "P" BLING KEY RING",156,80.92,0,0.00
1134,"LETTER "M" BLING KEY RING",241,200.53,0,0.00
2269,"LETTER "K" BLING KEY RING",312,242.80,0,0.00
2268,"JET BLACK LAS VEGAS NECKLACE 45CM",36,213.04,0,0.00
2267,"VINTAGE ROSE BEAD BRACELET RASPBERR",300,1262.92,0,0.00
2266,"CRYSTAL HOOP EARRING FLORAL LEAF",88,258.32,0,0.00
2265,"DAISY HAIR BAND",340,561.32,0,0.00
2264,"GLASS BEAD HOOP EARRINGS BLACK",24,70.64,0,0.00
2263,"FILIGREE DIAMANTE EARRINGS",52,220.08,0,0.00
2262,"SILVER M.O.P ORBIT BRACELET",152,788.36,0,0.00
2261,"ANTIQUE OPAL WHITE FLOWER EARRINGS",20,84.52,0,0.00
2260,"MINI  ZINC GARDEN DECORATIONS ",3364,1336.12,0,0.00
2259,"S/4 PINK FLOWER CANDLES IN BOWL",3688,6863.60,0,0.00
2258,"LA PALMIERA TILE HOOK",192,209.00,0,0.00
1438,"SCENTED CANDLE IN DIGITALIS TIN",234,525.16,0,0.00
1523,"CLASSICAL ROSE CANDLESTAND",800,678.80,0,0.00
2257,"GREETING CARD, STICKY GORDON",980,283.12,0,0.00
1334,"WHITE BAMBOO RIBS LAMPSHADE",3288,2704.32,0,0.00
2256,"PIG MUG IN TWO COLOUR DESIGNS",636,521.08,0,0.00
1922,"HANGING FAIRY CAKE DECORATION",3282,5941.40,0,0.00
23,"RED COAT RACK PARIS FASHION",1416,6732.20,0,0.00
2255,"NUMBER TILE COTTAGE GARDEN 5",240,582.00,0,0.00
85,"RED DRAWER KNOB ACRYLIC EDWARDIAN",9220,11742.00,0,0.00
317,"CARD BIRTHDAY COWBOY",13972,5673.00,0,0.00
2254,"VINTAGE UNION JACK SHOPPING BAG",900,4308.12,0,0.00
1046,"CHRISTMAS MUSICAL ZINC STAR",7827,3883.79,0,0.00
294,"MAGIC DRAWING SLATE BAKE A CAKE ",7220,2613.32,0,0.00
2253,"DOORSTOP RACING CAR DESIGN",492,1093.84,0,0.00
247,"SET OF 9 HEART SHAPED BALLOONS",11094,13864.50,0,0.00
1537,"LOVE GARLAND PAINTED ZINC ",1824,3330.32,0,0.00
1844,"FELT FARM ANIMAL CHICKEN",1167,1580.35,0,0.00
2246,"PACK/12 XMAS FUN CARD",572,1571.76,0,0.00
3808,"PACK OF 12 CHRISTMAS FUN CARDS",572,1571.76,0,0.00
678,"BIRTHDAY CARD, RETRO SPOT",10456,4429.32,0,0.00
109,"GLASS CLOCHE SMALL",3265,12704.19,0,0.00
1390,"GLASS BELL JAR SMALL",3265,12704.19,0,0.00
1798,"PINK DOG BOWL",2197,3694.51,0,0.00
1969,"DOORMAT HOME SWEET HOME BLUE ",6484,39838.40,0,0.00
2329,"CERAMIC LOVE HEART MONEY BANK",2928,1864.72,0,0.00
1096,"SET OF 4 NAPKIN CHARMS INSTRUMENT",558,1220.02,0,0.00
1403,"SEASIDE FLYING DISC",2021,2507.37,0,0.00
2328,"MINI JIGSAW LEAP FROG",2016,809.48,0,0.00
2327,"MINI JIGSAW GO TO THE FAIR",1612,659.36,0,0.00
458,"RED TEA TOWEL CLASSIC DESIGN",2552,3063.84,0,0.00
193,"DOG BOWL CHASING BALL DESIGN",5485,21604.83,0,0.00
1765,"SILVER MUG BONE CHINA TREE OF LIFE",4756,5820.48,0,0.00
1472,"HANGING CHICK  YELLOW DECORATION",4558,6438.34,0,0.00
1544,"FELT FARM ANIMAL WHITE BUNNY ",6264,2964.92,0,0.00
188,"RETROSPOT LAMP",1360,14484.16,0,0.00
660,"STRING OF STARS CARD HOLDER",318,1018.58,0,0.00
670,"SWALLOW SQUARE TISSUE BOX",6443,2962.03,0,0.00
1739,"VINTAGE CARAVAN GREETING CARD ",5868,2494.48,0,0.00
1126,"RING OF ROSES BIRTHDAY CARD",7400,3069.40,0,0.00
1934,"GLITTER CHRISTMAS STAR ",9898,4276.38,0,0.00
578,"WHITE CHRISTMAS GARLAND STARS TREES",904,3335.12,0,0.00
1885,"RAIN PONCHO ",1651,1080.99,0,0.00
2326,"LARGE SKULL WINDMILL",364,838.44,0,0.00
2325,"LARGE RED RETROSPOT WINDMILL",7852,15508.36,0,0.00
2324,"EASTER TIN BUCKET",1632,3787.72,0,0.00
666,"MILK BOTTLE WITH GLASS STOPPER ",124,921.64,0,0.00
2323,"GREEN BIRDHOUSE DECORATION",1760,1241.96,0,0.00
1406,"SET/3 RED GINGHAM ROSE STORAGE BOX",12232,48007.80,0,0.00
1508,"COCKLE SHELL DISH",1361,2521.30,0,0.00
2322,"RETROSPOT CANDLE  MEDIUM",1460,1655.52,0,0.00
275,"SET OF 6 GIRLS CELEBRATION CANDLES",2385,3017.05,0,0.00
274,"SET 6 FOOTBALL CELEBRATION CANDLES",2677,3385.17,0,0.00
1368,"PARTY INVITES WOODLAND",4640,3883.04,0,0.00
1644,"ROSE DU SUD OVEN GLOVE",744,2032.60,0,0.00
2118,"DAISY NOTEBOOK ",540,940.76,0,0.00
1557,"GARDEN PATH SKETCHBOOK",497,2008.03,0,0.00
2321,"ASSORTED LAQUERED INCENSE HOLDERS",10180,1823.92,0,0.00
1728,"VANILLA INCENSE IN TIN",8409,3745.13,0,0.00
2320,"ORIGAMI ROSE INCENSE IN TUBE",2140,1071.28,0,0.00
2319,"GREEN ENAMEL FLOWER RING",308,903.36,0,0.00
2318,"PINK MURANO TWIST BRACELET",28,118.92,0,0.00
2317,"PINK CRYSTAL SKULL PHONE CHARM",128,64.88,0,0.00
2316,"DIAMANTE HAIR GRIP PACK/2 PERIDOT",100,165.80,0,0.00
2315,"MURANO STYLE GLASS BRACELET GOLD",60,217.68,0,0.00
2314,"WHITE SILVER NECKLACE SHELL GLASS",8,80.68,0,0.00
1921,"BEADED CRYSTAL HEART GREEN SMALL",478,676.86,0,0.00
1487,"GREEN JUICY FRUIT PHOTO FRAME",386,1073.06,0,0.00
1642,"75 GREEN PETIT FOUR CASES",1501,745.42,0,0.00
